,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,8,8,0,1,4,0,0
NV,0,119,2,0,2,0,0
BCC,1,0,3,10,1,0,0
AKIEC,0,3,0,3,2,0,0
BKL,0,15,0,2,5,0,0
DF,0,0,0,1,0,0,0
VASC,0,2,0,1,0,0,0
