,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,3,1,0,6,0,0
NV,5,115,1,0,2,0,0
BCC,1,0,11,1,2,0,0
AKIEC,1,1,3,0,3,0,0
BKL,5,5,1,0,11,0,0
DF,0,0,0,1,0,0,0
VASC,0,1,2,0,0,0,0
