,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,7,9,0,0,5,0,0
NV,0,116,1,0,6,0,0
BCC,0,0,11,4,0,0,0
AKIEC,2,0,2,1,3,0,0
BKL,4,8,0,1,9,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
