,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,8,7,0,0,6,0,0
NV,0,116,0,0,7,0,0
BCC,1,0,10,3,1,0,0
AKIEC,0,2,0,1,5,0,0
BKL,0,13,0,1,8,0,0
DF,0,0,0,1,0,0,0
VASC,0,1,2,0,0,0,0
