,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,1,17,0,0,3,0,0
NV,0,119,1,0,3,0,0
BCC,0,7,7,0,1,0,0
AKIEC,0,5,2,0,1,0,0
BKL,0,18,0,0,4,0,0
DF,0,1,0,0,0,0,0
VASC,0,2,1,0,0,0,0
