,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,5,11,0,0,5,0,0
NV,0,120,1,0,2,0,0
BCC,1,1,10,2,1,0,0
AKIEC,0,2,2,0,4,0,0
BKL,1,14,0,1,6,0,0
DF,0,1,0,0,0,0,0
VASC,0,1,2,0,0,0,0
