,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,9,6,0,0,6,0,0
NV,2,113,1,0,7,0,0
BCC,0,0,11,4,0,0,0
AKIEC,1,1,3,1,2,0,0
BKL,5,7,0,1,9,0,0
DF,0,0,0,1,0,0,0
VASC,1,0,2,0,0,0,0
