,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,4,0,0,4,0,0
NV,4,116,1,0,2,0,0
BCC,0,2,10,2,1,0,0
AKIEC,1,2,2,2,1,0,0
BKL,0,2,0,1,19,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
