,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,2,0,1,2,0,0
NV,1,117,3,0,2,0,0
BCC,1,0,12,2,0,0,0
AKIEC,0,1,0,5,2,0,0
BKL,3,2,0,1,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
