,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,17,2,0,0,2,0,0
NV,3,117,2,0,1,0,0
BCC,0,0,13,1,1,0,0
AKIEC,1,1,1,4,1,0,0
BKL,1,0,1,1,19,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
