,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,2,0,1,3,0,0
NV,4,116,2,0,1,0,0
BCC,0,0,13,1,0,1,0
AKIEC,0,1,1,5,1,0,0
BKL,1,1,0,2,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
