,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,7,0,1,3,0,0
NV,2,117,1,0,3,0,0
BCC,0,3,8,3,0,0,1
AKIEC,0,2,1,2,3,0,0
BKL,2,5,1,2,12,0,0
DF,0,0,0,1,0,0,0
VASC,0,1,1,0,0,0,1
