,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,8,9,0,1,3,0,0
NV,1,116,2,0,4,0,0
BCC,0,1,8,3,2,0,1
AKIEC,0,2,1,2,3,0,0
BKL,2,4,1,1,13,0,1
DF,0,0,0,1,0,0,0
VASC,0,1,1,0,0,0,1
