,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,8,7,2,2,2,0,0
NV,1,115,3,0,4,0,0
BCC,0,1,12,0,1,0,1
AKIEC,0,2,3,0,2,1,0
BKL,3,6,1,1,11,0,0
DF,0,0,0,1,0,0,0
VASC,0,1,1,0,0,0,1
