,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,9,8,0,1,3,0,0
NV,3,113,1,0,6,0,0
BCC,0,2,6,4,1,0,2
AKIEC,0,2,3,1,2,0,0
BKL,1,5,1,4,11,0,0
DF,0,0,0,1,0,0,0
VASC,0,1,1,0,0,0,1
