,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,1,10,0,0,10,0,0
NV,0,117,1,0,5,0,0
BCC,0,1,10,2,2,0,0
AKIEC,0,2,0,2,4,0,0
BKL,0,9,1,2,10,0,0
DF,0,1,0,0,0,0,0
VASC,0,1,2,0,0,0,0
