,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,8,10,1,0,2,0,0
NV,0,116,2,0,5,0,0
BCC,0,0,11,1,2,0,1
AKIEC,0,4,1,1,2,0,0
BKL,1,14,1,1,5,0,0
DF,0,0,0,1,0,0,0
VASC,0,1,1,0,0,0,1
