,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,5,0,1,5,0,0
NV,2,115,1,0,5,0,0
BCC,0,2,8,3,1,0,1
AKIEC,0,1,2,3,2,0,0
BKL,2,4,1,2,13,0,0
DF,0,0,0,1,0,0,0
VASC,0,1,1,0,0,0,1
