,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,5,0,0,6,0,0
NV,2,118,2,0,1,0,0
BCC,0,1,12,1,1,0,0
AKIEC,0,2,2,1,3,0,0
BKL,0,7,0,2,13,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,1,0,2
