,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,4,0,1,3,0,0
NV,2,116,1,0,4,0,0
BCC,0,0,10,4,1,0,0
AKIEC,0,1,0,5,2,0,0
BKL,2,10,1,1,7,1,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
