,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,7,0,1,3,0,0
NV,2,117,1,0,3,0,0
BCC,0,1,11,2,1,0,0
AKIEC,0,2,0,3,2,1,0
BKL,1,10,1,0,9,1,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
