,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,0,19,1,0,1,0,0
NV,0,123,0,0,0,0,0
BCC,0,8,6,0,0,0,1
AKIEC,0,7,1,0,0,0,0
BKL,0,18,2,0,2,0,0
DF,0,1,0,0,0,0,0
VASC,0,3,0,0,0,0,0
