,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,6,0,1,4,0,0
NV,1,114,4,0,4,0,0
BCC,0,0,13,1,1,0,0
AKIEC,1,1,2,0,4,0,0
BKL,1,8,2,2,9,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
