,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,3,0,1,4,0,0
NV,3,109,2,0,6,1,2
BCC,0,0,10,3,0,2,0
AKIEC,1,0,2,3,2,0,0
BKL,3,10,1,0,8,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
