,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,5,0,1,3,0,0
NV,1,118,2,0,1,1,0
BCC,0,1,13,1,0,0,0
AKIEC,0,1,0,7,0,0,0
BKL,4,0,0,0,17,1,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
