,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,6,0,1,4,0,0
NV,1,119,2,0,1,0,0
BCC,0,1,12,2,0,0,0
AKIEC,0,1,0,7,0,0,0
BKL,2,0,0,1,18,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
