,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,5,0,2,3,0,0
NV,0,120,2,0,1,0,0
BCC,0,1,13,1,0,0,0
AKIEC,0,2,1,5,0,0,0
BKL,4,0,0,0,18,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
