,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,3,0,0,2,0,0
NV,5,112,5,0,1,0,0
BCC,0,1,13,1,0,0,0
AKIEC,0,1,0,5,2,0,0
BKL,2,3,1,1,15,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
