,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,0,1,2,2,0,0
NV,5,106,2,1,4,5,0
BCC,0,0,14,1,0,0,0
AKIEC,0,1,0,6,1,0,0
BKL,0,1,0,3,17,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
