,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,5,0,0,2,0,0
NV,4,116,0,0,3,0,0
BCC,0,2,12,1,0,0,0
AKIEC,0,1,0,5,2,0,0
BKL,1,2,0,2,17,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
