,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,3,1,0,2,0,0
NV,5,111,5,1,1,0,0
BCC,0,1,13,0,0,1,0
AKIEC,0,1,1,6,0,0,0
BKL,1,1,1,2,16,1,0
DF,0,0,0,0,0,1,0
VASC,0,1,0,0,0,0,2
