,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,2,0,1,2,0,0
NV,1,120,1,0,1,0,0
BCC,0,1,11,2,0,1,0
AKIEC,0,2,1,4,1,0,0
BKL,2,3,0,2,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
