,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,8,7,0,3,3,0,0
NV,0,120,2,0,1,0,0
BCC,1,2,9,3,0,0,0
AKIEC,0,1,0,6,1,0,0
BKL,1,2,0,3,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
