,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,4,0,1,4,1,0
NV,2,118,2,0,1,0,0
BCC,1,1,10,3,0,0,0
AKIEC,0,1,0,6,1,0,0
BKL,1,1,0,3,17,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
