,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,5,0,1,3,0,0
NV,0,119,2,0,2,0,0
BCC,1,2,7,4,0,1,0
AKIEC,0,3,1,3,1,0,0
BKL,0,1,0,2,19,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
