,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,3,0,0,3,1,1
NV,0,117,3,0,3,0,0
BCC,1,1,11,2,0,0,0
AKIEC,0,1,0,6,1,0,0
BKL,3,0,0,0,19,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
