,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,4,0,0,2,0,0
NV,2,117,3,0,1,0,0
BCC,1,1,12,1,0,0,0
AKIEC,0,1,2,3,2,0,0
BKL,0,0,1,3,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
