,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,3,0,0,3,1,1
NV,0,118,3,0,2,0,0
BCC,1,1,12,1,0,0,0
AKIEC,0,1,0,6,1,0,0
BKL,3,2,0,0,17,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
