,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,4,0,0,2,1,1
NV,0,118,3,0,2,0,0
BCC,0,0,12,2,0,1,0
AKIEC,0,1,0,6,1,0,0
BKL,4,2,2,0,13,1,0
DF,0,0,0,0,0,1,0
VASC,0,1,0,0,0,0,2
