,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,5,0,0,2,1,0
NV,0,117,4,0,2,0,0
BCC,0,0,14,1,0,0,0
AKIEC,0,1,1,6,0,0,0
BKL,4,2,1,0,15,0,0
DF,0,0,0,0,0,1,0
VASC,0,1,0,0,0,0,2
