,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,3,0,0,2,1,0
NV,0,117,3,0,3,0,0
BCC,1,0,12,2,0,0,0
AKIEC,0,1,0,6,1,0,0
BKL,4,1,1,0,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
