,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,17,1,0,0,2,1,0
NV,1,120,1,0,1,0,0
BCC,1,0,11,2,1,0,0
AKIEC,0,1,0,6,1,0,0
BKL,3,1,0,0,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
