,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,5,0,1,2,0,0
NV,0,122,1,0,0,0,0
BCC,1,0,11,2,1,0,0
AKIEC,1,1,1,5,0,0,0
BKL,4,2,0,0,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
