,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,3,0,1,3,0,0
NV,1,118,3,0,1,0,0
BCC,1,0,11,2,1,0,0
AKIEC,0,1,0,7,0,0,0
BKL,3,1,0,0,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
