,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,4,0,0,2,0,0
NV,1,118,3,0,1,0,0
BCC,0,0,13,2,0,0,0
AKIEC,1,2,1,3,1,0,0
BKL,3,2,1,0,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
