,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,6,1,1,2,0,0
NV,2,117,3,0,1,0,0
BCC,0,1,12,2,0,0,0
AKIEC,0,2,0,5,1,0,0
BKL,3,5,1,0,13,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
