,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,7,8,0,0,6,0,0
NV,0,120,0,0,3,0,0
BCC,0,2,4,2,7,0,0
AKIEC,1,3,0,0,4,0,0
BKL,0,5,0,1,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,2,0,0
