,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,6,0,0,2,0,0
NV,0,120,1,0,2,0,0
BCC,1,3,10,1,0,0,0
AKIEC,1,3,1,2,1,0,0
BKL,1,3,0,2,16,0,0
DF,0,1,0,0,0,0,0
VASC,0,2,1,0,0,0,0
