,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,4,0,0,4,0,0
NV,0,120,1,0,2,0,0
BCC,1,0,11,3,0,0,0
AKIEC,0,1,2,4,1,0,0
BKL,0,2,0,2,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
