,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,4,0,1,4,0,0
NV,1,119,2,0,1,0,0
BCC,0,0,11,2,2,0,0
AKIEC,1,3,1,2,1,0,0
BKL,0,4,0,3,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,1,0,1
