,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,5,0,1,2,0,0
NV,0,120,2,0,1,0,0
BCC,0,1,9,5,0,0,0
AKIEC,1,2,1,3,1,0,0
BKL,0,3,0,3,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
