,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,8,0,1,2,0,0
NV,0,120,2,0,1,0,0
BCC,0,1,11,3,0,0,0
AKIEC,1,2,1,3,1,0,0
BKL,0,2,0,3,17,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
