,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,10,0,0,1,0,0
NV,1,119,1,0,2,0,0
BCC,0,1,9,0,4,0,1
AKIEC,0,3,2,1,2,0,0
BKL,0,9,1,0,12,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,1,0,2
