epoch,lr,train_loss,train_acc,val_loss,val_acc,val_balanced_acc,val_macro_recall,val_macro_f1,val_macro_precision,val_auc_macro_ovr,val_mean_auc_all_diagnoses,val_mean_ap_all_diagnoses,val_mean_sensitivity,val_mean_specificity,val_mean_ppv,val_mean_npv,val_melanoma_auc80,val_malignant_vs_benign_auc,roc_curve_path,confusion_matrix_path,val_predictions_path,detailed_metrics_path
5,0.0009938503261272,0.9174908540276248,67.65851223050983,0.8985957086395105,67.87564766839378,0.2289832119100411,0.2289832119100411,0.2265911025131546,0.2516339869281046,0.826826608185537,0.826826608185537,0.3565172821733231,0.2289832119100411,0.888140957243358,0.2516339869281046,0.936475192336462,0.7328349944629013,0.8107077486272117,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\roc_curves\epoch_005_roc.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\confusion_matrices\epoch_005_confusion_matrix.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\predictions\val_predictions_epoch_05.csv,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\metrics\epoch_005_detailed_metrics.json
10,0.0009755527298894,0.8297715550711675,69.62556166284631,0.8250741467574717,72.02072538860104,0.3324313317344676,0.3324313317344676,0.3380953596685425,0.3499563985175495,0.8937668190929013,0.8937668190929013,0.4388081133415013,0.3324313317344676,0.92254706426735,0.3499563985175495,0.9365521938336948,0.7209302325581395,0.8723306894447833,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\roc_curves\epoch_010_roc.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\confusion_matrices\epoch_010_confusion_matrix.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\predictions\val_predictions_epoch_10.csv,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\metrics\epoch_010_detailed_metrics.json
15,0.000945557758832,0.8000033872400113,71.05341987781267,0.7366109230975413,75.64766839378238,0.3590795963618263,0.3590795963618263,0.3475376475376475,0.4101965299501796,0.9168542122323908,0.9168542122323908,0.5067275253859448,0.3590795963618263,0.9369204792960814,0.4101965299501796,0.9523715629479372,0.737264673311185,0.9058877364246491,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\roc_curves\epoch_015_roc.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\confusion_matrices\epoch_015_confusion_matrix.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\predictions\val_predictions_epoch_15.csv,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\metrics\epoch_015_detailed_metrics.json
20,0.0009046039886902,0.7532375834134597,72.67099351506798,0.7142384997303621,73.57512953367875,0.330274371389354,0.330274371389354,0.3244358825754174,0.3226070226070225,0.9223612587045718,0.9223612587045718,0.4698483706067214,0.330274371389354,0.9349848251394643,0.3226070226070225,0.947582624741788,0.7466777408637874,0.920378279438682,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\roc_curves\epoch_020_roc.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\confusion_matrices\epoch_020_confusion_matrix.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\predictions\val_predictions_epoch_20.csv,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\metrics\epoch_020_detailed_metrics.json
25,0.0008536998372026,0.7312689340358607,73.23015477546619,0.6845305151272314,74.61139896373057,0.3390481469749762,0.3390481469749762,0.3496347361515901,0.3751700680272108,0.9253585915862312,0.9253585915862312,0.4654865333283152,0.3390481469749762,0.9307027415258208,0.3751700680272108,0.9550128740875236,0.8064784053156147,0.9252593044539354,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\roc_curves\epoch_025_roc.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\confusion_matrices\epoch_025_confusion_matrix.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\predictions\val_predictions_epoch_25.csv,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\metrics\epoch_025_detailed_metrics.json
30,0.00079409873352,0.6606635007808284,76.11582627051244,0.7155083590838576,76.68393782383419,0.3903083849947961,0.3903083849947961,0.39580784104415,0.4109006734006734,0.9212419477848458,0.9212419477848458,0.4965422747847859,0.3903083849947961,0.9398865950268628,0.4109006734006734,0.952375245411594,0.7015503875968991,0.9103111653447225,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\roc_curves\epoch_030_roc.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\confusion_matrices\epoch_030_confusion_matrix.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\predictions\val_predictions_epoch_30.csv,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\metrics\epoch_030_detailed_metrics.json
35,0.0007272682546199,0.593837055880846,78.55217175228978,0.7172551729518515,70.98445595854922,0.2999094981673379,0.2999094981673379,0.3084974340613438,0.3376285550198593,0.9177485759094364,0.9177485759094364,0.4593208494573884,0.2999094981673379,0.9211376731044072,0.3376285550198593,0.94117089581707,0.7735326688815061,0.8955155582672362,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\roc_curves\epoch_035_roc.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\confusion_matrices\epoch_035_confusion_matrix.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\predictions\val_predictions_epoch_35.csv,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\metrics\epoch_035_detailed_metrics.json
40,0.0006548539886902,0.518944842783856,80.90863703757718,0.6923422010451401,75.64766839378238,0.4109409173869104,0.4109409173869104,0.4034389098872948,0.3979591836734694,0.928422129582974,0.928422129582974,0.4778299032231237,0.4109409173869104,0.9444445872223574,0.3979591836734694,0.947439046114842,0.7613510520487263,0.910463697376449,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\roc_curves\epoch_040_roc.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\confusion_matrices\epoch_040_confusion_matrix.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\predictions\val_predictions_epoch_40.csv,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\metrics\epoch_040_detailed_metrics.json
45,0.0005786390152875957,0.43086939819503056,84.24363454132157,0.7957630725722239,70.46632124352331,0.3849325761346667,0.3849325761346667,0.3598265400580833,0.34476551881270573,0.9225209150678226,0.9225209150678226,0.4553480277425973,0.3849325761346667,0.9434272991441978,0.34476551881270573,0.9340203652042679,0.7931893687707642,0.886973764490543,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\roc_curves\epoch_045_roc.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\confusion_matrices\epoch_045_confusion_matrix.png,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\predictions\val_predictions_epoch_45.csv,experiments\20260416_112128_resnet101_scratch_noaug_lr0.001_bs128_seed42\metrics\epoch_045_detailed_metrics.json
