,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,18,1,0,0,2,0,0
NV,4,116,2,0,1,0,0
BCC,1,0,9,3,2,0,0
AKIEC,0,1,0,5,2,0,0
BKL,3,3,0,0,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
