,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,6,0,0,2,1,0
NV,0,120,2,0,1,0,0
BCC,0,0,13,1,0,1,0
AKIEC,0,1,0,7,0,0,0
BKL,1,2,1,1,17,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
