,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,5,0,0,3,1,1
NV,0,120,2,0,1,0,0
BCC,0,0,13,2,0,0,0
AKIEC,0,1,0,6,1,0,0
BKL,1,2,0,1,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
