,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,1,0,1,6,1,0
NV,0,113,2,2,3,3,0
BCC,0,0,8,5,0,2,0
AKIEC,0,0,1,3,4,0,0
BKL,1,2,0,1,18,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,0,0,0,0,3
