,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,0,0,0,5,3,0
NV,1,113,2,1,2,4,0
BCC,1,0,8,4,0,2,0
AKIEC,0,0,0,4,4,0,0
BKL,2,2,0,1,16,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
