,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,1,0,0,4,2,1
NV,0,112,2,1,2,6,0
BCC,0,0,8,5,0,2,0
AKIEC,0,1,0,5,2,0,0
BKL,2,2,0,1,16,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
