,AKIEC,BCC,BEN_OTH,BKL,DF,INF,MAL_OTH,MEL,NV,SCCKA,VASC
AKIEC,0,20,0,3,0,0,0,1,0,5,0
BCC,0,238,0,2,0,0,0,3,8,14,0
BEN_OTH,0,2,0,0,0,0,0,1,2,0,0
BKL,0,33,0,1,0,0,0,2,7,3,0
DF,0,2,0,0,0,0,0,0,2,1,0
INF,0,3,0,0,0,0,0,0,1,0,0
MAL_OTH,0,0,0,0,0,0,0,0,0,0,0
MEL,0,11,0,0,0,0,0,9,22,2,0
NV,0,5,0,0,0,0,0,5,54,2,0
SCCKA,0,40,0,0,0,0,0,0,2,16,0
VASC,0,1,0,0,0,0,0,0,1,0,0
