,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,0,17,2,0,2,0,0
NV,0,123,0,0,0,0,0
BCC,0,3,10,0,2,0,0
AKIEC,0,6,2,0,0,0,0
BKL,0,16,1,0,5,0,0
DF,0,1,0,0,0,0,0
VASC,0,2,1,0,0,0,0
