,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,0,20,0,0,1,0,0
NV,0,123,0,0,0,0,0
BCC,0,15,0,0,0,0,0
AKIEC,0,8,0,0,0,0,0
BKL,0,22,0,0,0,0,0
DF,0,1,0,0,0,0,0
VASC,0,3,0,0,0,0,0
