,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,0,0,3,4,2,0
NV,3,102,4,1,9,3,1
BCC,1,0,9,3,0,2,0
AKIEC,0,1,1,5,1,0,0
BKL,0,1,0,2,19,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
